PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelChange,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,EnvObj
PU_0000280,Lower Murrumbidgee Floodplain,Murrumbidgee,Yanga (South  Redbank),Pumped from Yanga Lake,OB-L2_S,7,6,15,10,20,1,42,42,36,,10,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,,,
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,LF3_S,7,9,75,70,80,1,8,8,20000,,2,0,,F,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF3+NF7+NV1+NV2a+NV2b+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7+OS2+OS3b
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,LF3_P,8,8,75,70,80,1,8,8,20000,,2,0,,F,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF3+NF7+NV1+NV2a+NV2b+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7+OS2+OS3b
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,BK1_S,7,6,70,60,80,1,10,1,25000,,3,5,,F,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV2a+NV2b+NV3+NV4a+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,BK1_P,8,11,70,60,80,1,10,1,25000,,3,5,,F,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV2a+NV2b+NV3+NV4a+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,OB1_S,7,6,35,30,40,1,21,1,30000,,5,5,,F,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV1+NV2a+NV2b+NV3+NV4a+NV4b+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,OB1_P,8,10,35,30,40,1,21,1,30000,,5,5,,F,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV1+NV2a+NV2b+NV3+NV4a+NV4b+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,OB2_S,7,6,35,30,40,1,12,1,35000,,5,5,,F,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV2a+NV2b+NV3+NV4a+NV4b+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b+OS4
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,OB2_P,8,2,35,30,40,1,12,1,35000,,5,5,,F,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV2a+NV2b+NV3+NV4a+NV4b+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b+OS4
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,OB3_S,7,6,30,,,1,6,6,45000,,5,5,,F,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV2a+NV2b+NV3+NV4a+NV4b+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b+OS4
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,OB3_P,7,2,30,,,1,6,6,45000,,5,5,,F,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV2a+NV2b+NV3+NV4a+NV4b+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3b+OS4
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,OB4,7,6,20,,,1,4,4,70000,,7,5,,F,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NV4a+NV4b+EF1+EF2+EF3a+EF4+EF5+EF6+EF7+WB1+WB2+WB3+WB4+WB5
PU_0000256,Edward River - Stevens Weir to Wakool River,Murray Lower Darling,Edward River at Deniliquin,409003,OB3,7,6,35,30,40,1,10,10,28000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.53,144.9657,NV4a+NV4b+NV4c+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a
PU_0000256,Edward River - Stevens Weir to Wakool River,Murray Lower Darling,Edward River at Deniliquin,409003,OB4,7,6,15,10,20,1,7,7,53000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.53,144.9657,NV4a+NV4b+NV4c+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,VF,7,6,100,,,1,365,1,1300,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+EF1+EF2
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,BF1_a,7,6,50,,,1,305,1,3000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,BF1_b,7,6,100,,,1,186,1,3000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,SF1_S,7,6,100,,,1,10,10,6000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,SF1_P,10,4,100,,,1,10,10,6000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,SF2,9,12,75,50,100,1,90,90,6000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF2+NF3+NF4+NV1+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,LF1_P,7,9,75,50,100,1,5,5,10000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,LF1_S,7,6,75,50,100,1,5,5,10000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NF10+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000252,Murray River - Hume to Yarrawonga,Murray Lower Darling,Murray at Doctors Point,409017,LF2,10,4,65,60,70,1,10,10,10000,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-36.11256944,146.9399083,NF1+NF3+NF4+NF6+NF7+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,CF,7,6,100,,,1,18,18,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+EF1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,VF,7,6,100,,,1,262,1,20,,0.142,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+EF1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,BF1,7,6,100,,,1,116,1,50,,0.397,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,BF2,5,8,100,,,1,31,1,50,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,BF3_P,4,7,80,60,100,1,60,1,20,100,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NV1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,BF3_S,7,6,80,60,100,1,60,1,20,100,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NV1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,SF1_S,7,6,100,,,1,10,10,100,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,SF1_P,10,4,100,,,1,10,10,100,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,SF2,9,12,75,50,100,1,90,90,100,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF2+NF3+NF4+NV1+NV3+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,LF1_P,7,9,75,50,100,1,5,5,500,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,LF1_S,7,6,75,50,100,1,5,5,500,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,LF2,10,4,50,40,60,1,10,10,500,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF1+NF3+NF4+NF6+NF7+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6+OS1+OS2+OS3a
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,BK1_S,7,6,45,40,50,1,10,10,1300,,3,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,BK1_P,8,11,45,40,50,1,10,10,1300,,3,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,OB1_S,7,6,35,30,40,1,10,10,1800,,4,5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,OB1_P,8,11,35,30,40,1,10,10,1800,,4,5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,OB2,7,6,35,30,40,1,10,10,2300,,5,5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB1+WB2+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,OB3,7,6,35,30,40,1,7,7,2900,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB1+WB2+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Wakool River offtake,409019,OB4,7,6,15,10,20,1,7,7,3900,,7,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.5017,144.8854,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB1+WB2+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,CF,7,6,100,,,1,47,47,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+EF1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,VF,7,6,100,,,1,297,1,30,,0.145,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+EF1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,BF1,7,6,100,,,1,166,1,80,,0.307,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,BF2,5,8,100,,,1,54,1,80,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,BF3_P,4,7,80,60,100,1,60,1,30,170,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,EF1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,BF3_S,7,6,80,60,100,1,60,1,30,170,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,EF1+EF2
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,SF1_S,7,6,100,,,1,10,10,500,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,SF1_P,10,4,100,,,1,10,10,500,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,SF2,9,12,75,50,100,1,90,90,500,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF2+NF3+NF4+NV1+NV3+EF1+EF2+EF3a+EF4+EF5+EF6+EF7
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,LF1_P,7,9,75,50,100,1,5,5,900,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,LF1_S,7,6,75,50,100,1,5,5,900,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,LF2,10,4,50,40,60,1,10,10,900,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF1+NF3+NF4+NF6+NF7+NV1+NV2a+NV2b+NV3+EF2+EF3a+EF4+EF5+EF6+OS1+OS2+OS3a
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,BK1_S,7,6,45,40,50,1,10,10,1600,,3,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,BK1_P,8,11,45,40,50,1,10,10,1600,,3,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,OB1_S,7,6,35,30,40,1,10,10,2100,,4,5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,OB1_P,8,11,35,30,40,1,10,10,2100,,4,5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,OB2,7,6,35,30,40,1,10,10,2700,,5,5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB1+WB2+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,OB3,7,6,35,30,40,1,7,7,3500,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB1+WB2+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000257,Upper Wakool River and Yallakool Creek,Murray Lower Darling,Yallakool Creek offtake,409020,OB4,7,6,15,10,20,1,7,7,4700,,7,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.4513,144.7703,NF2+NF3+NF4+NF5+NF6+NF7+NF8+NF9+NV1+NV2a+NV2b+NV3+NV4a+NV4c+NV4e+WB1+WB2+WB5+EF2+EF3a+EF4+EF5+EF6+EF7+OS1+OS2+OS3a+OS4
PU_0000256,Edward River - Stevens Weir to Wakool River,Murray Lower Darling,Edward River downstream Stevens Weir,409023,CF,7,6,0,,,1,0,0,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.434342,144.758475,NF1+EF2+EF2
PU_0000256,Edward River - Stevens Weir to Wakool River,Murray Lower Darling,Edward River downstream Stevens Weir,409023,VF,7,6,100,,,1,365,1,170,,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murray,New South Wales Murray,-35.434342,144.758475,NF1+EF1+EF2
