,PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelRise,AnnualFlowSum,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,MinLevelRise,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,env_obj
1605,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah,410014,BF1_a,7,6,50.0,,,1,365.0,1.0,70.0,,27397.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1606,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah,410014,BF1_b,7,6,100.0,,,1,333.0,1.0,70.0,,27397.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1607,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah,410014,NestS1_tcmc,9.15,11.15,75.0,50.0,100.0,1,60.0,60.0,70.0,400.0,2.0,0.0,,F,,,,14%,,,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,NF4+NF10+NF1+NF2+NF9+NF3+NF6+NF7+NF5+NF8+NV1+NV3
1608,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah,410014,NestS1_mc,10.1,11.15,75.0,50.0,100.0,1,45.0,45.0,70.0,400.0,2.0,0.0,,F,,,,14%,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,NF4+NF10+NF1+NF2+NF9+NF3+NF6+NF7+NF5+NF8+NV1+NV3
1609,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,SF1_S,7,6,100.0,,,2,10.0,10.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1610,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,SF1_P,10,4,100.0,,,2,10.0,10.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1611,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,SF2,9.15,5.1,75.0,50.0,100.0,1,14.0,14.0,250.0,400.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1612,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,LF1_S,7,6,75.0,50.0,100.0,1,5.0,5.0,400.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1613,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,LF1_P,7,9,75.0,50.0,100.0,1,5.0,5.0,400.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1614,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,LF2,10,4,65.0,60.0,70.0,1,5.0,5.0,400.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1615,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,W-LF6_S,7,6,25.0,20.0,30.0,1,5.0,5.0,700.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1616,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,W-LF6_P,9,2,25.0,20.0,30.0,1,5.0,5.0,700.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1617,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,W-LF7,7,2,60.0,,,1,10.0,3.0,700.0,,2.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+OS2+NF9+NV1+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1618,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,W-LF8,7,6,30.0,,,1,5.0,5.0,700.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1619,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,OB-S2_S,7,6,35.0,30.0,40.0,1,9.0,5.0,1000.0,,5.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1620,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,OB-S2_P,8,2,35.0,30.0,40.0,1,9.0,5.0,1000.0,,5.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1621,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,OB-L1_S,7,6,25.0,,,1,6.0,2.0,1400.0,,5.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+OS2+NV1+NF9+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1622,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410014,OB-L1_P,9,3,25.0,,,1,6.0,2.0,1400.0,,5.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+OS2+NV1+NF9+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1623,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah,410014,DSF1,11,3,,,,1,2.0,2.0,,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9373,146.296,EF7+NF4+EF1+EF4+EF6+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9
1624,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,CF1,7,6,0.0,,,1,0.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1625,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,VF1_a,7,6,50.0,,,1,365.0,1.0,40.0,,38356.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1626,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,VF1_b,7,6,100.0,,,1,346.0,1.0,40.0,,38356.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1627,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,BF1_a,7,6,50.0,,,1,339.0,1.0,130.0,,0.178082,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1628,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,BF1_b,7,6,100.0,,,1,192.0,1.0,130.0,,0.178082,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1629,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,DSF1,11,3,,,,1,2.0,2.0,,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+EF6+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9
1630,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,NestS1_tcmc,9.15,11.15,75.0,50.0,100.0,1,60.0,60.0,130.0,400.0,2.0,0.0,,F,,,,9%,,,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,NF4+NF10+NF1+NF2+NF9+NF3+NF6+NF7+NF5+NF8+NV1+NV3
1631,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,NestS1_mc,10.1,11.15,75.0,50.0,100.0,1,45.0,45.0,130.0,400.0,2.0,0.0,,F,,,,9%,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,NF4+NF10+NF1+NF2+NF9+NF3+NF6+NF7+NF5+NF8+NV1+NV3
1632,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,SF1_S,7,6,100.0,,,2,10.0,10.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1633,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,SF1_P,10,4,100.0,,,2,10.0,10.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1634,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,SF2,9.15,5.1,75.0,50.0,100.0,1,14.0,14.0,250.0,400.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1635,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,LF1_S,7,6,75.0,50.0,100.0,1,5.0,5.0,400.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1636,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,LF1_P,7,9,75.0,50.0,100.0,1,5.0,5.0,400.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1637,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,LF2,10,4,65.0,60.0,70.0,1,5.0,5.0,400.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+NF4+EF1+EF4+NV3+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6+NV1
1638,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,W-LF6_S,7,6,25.0,20.0,30.0,1,5.0,5.0,800.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1639,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,W-LF6_P,9,2,25.0,20.0,30.0,1,5.0,5.0,800.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1640,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,W-LF7,7,2,70.0,60.0,80.0,1,10.0,3.0,800.0,,2.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+OS2+NF9+NV1+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1641,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,W-LF8,7,6,30.0,,,1,5.0,5.0,800.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1642,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,OB-S2,8,2,50.0,,,1,8.0,4.0,1000.0,,4.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+NF9+NV1+OS2+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1643,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,OB-L1_S,7,6,25.0,,,1,8.0,5.0,2000.0,,5.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+OS2+NV1+NF9+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1644,PU_0000285,Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,Yanco Creek at Morundah,410015,OB-L1_P,9,3,25.0,,,1,8.0,5.0,2000.0,,5.0,90.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.9452,146.2675,EF7+WB3+EF4+EF2+NV3+NF6+NF7+NF5+WB1+EF6+OS1+EF1+WB2+EF5+OS2+NV1+NF9+NF4+NF10+NF1+NF2+WB5+NF3+NF8+WB4
1645,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Colombo Creek at Morundah amd Billabong creek at Jerilderie,410016,CF1,7,6,0.0,,,1,0.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-35.3538,145.7356,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1646,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Billabong Creek at Jerilderie,410016,VF1_a,7,6,50.0,,,1,365.0,1.0,50.0,,54795.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-35.3538,145.7356,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1647,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Billabong Creek at Jerilderie,410016,VF1_b,7,6,100.0,,,1,308.0,1.0,50.0,,54795.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-35.3538,145.7356,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1648,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Billabong Creek at Jerilderie,410016,BF1_a,7,6,50.0,,,1,365.0,1.0,70.0,,79452.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-35.3538,145.7356,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1649,PU_0000284,Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,Billabong Creek at Jerilderie,410016,BF1_b,7,6,100.0,,,1,271.0,1.0,70.0,,79452.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-35.3538,145.7356,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1650,PU_0000279,Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,Darlington Point gauge,410021,CF1,7,6,0.0,,,1,0.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.5664,146027.0,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1651,PU_0000279,Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,Darlington Point gauge,410021,VF1_a,7,6,50.0,,,1,365.0,1.0,170.0,,16438.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.5664,146027.0,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1652,PU_0000279,Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,Darlington Point gauge,410021,BF1_a,7,6,50.0,,,1,338.0,1.0,800.0,,68493.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.5664,146027.0,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1653,PU_0000279,Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,Darlington Point gauge,410021,BF1_b,7,6,100.0,,,1,227.0,1.0,800.0,,68493.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.5664,146027.0,EF7+NF4+EF1+EF4+EF6+NV3+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9+NV1
1654,PU_0000279,Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,Darlington Point gauge,410021,DSF1,11,3,,,,1,2.0,2.0,1000.0,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.5664,146027.0,EF7+NF4+EF1+EF4+EF6+NF10+NF1+NF2+EF2+NF3+NF6+NF7+EF5+NF5+NF8+NF9
1655,PU_0000279,Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,Darlington Point gauge,410021,VF1_b,7,6,100.0,,,1,320.0,1.0,170.0,,16438.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.5664,146027.0,EF7+NF4+EF1+EF4+NF10+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1656,PU_0000279,Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,Darlington Point gauge,410021,NestS1_tcmc,9.15,11.15,75.0,50.0,100.0,1,60.0,60.0,800.0,12000.0,2.0,0.0,,F,,,,13%,,,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Murrumbidgee,Murrumbidgee,-34.5664,146027.0,NF4+NF10+NF1+NF2+NF9+NF3+NF6+NF7+NF5+NF8+NV1+NV3
