PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelChange,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,Env_obj
PU_0000239,Ottleys Creek Water Source,NSW Border Rivers,Ottleys Creek at Coolatai,416020,LF2,10,4,47,40,50,1,2,2,400,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-29.2324,150.7592,NF2+NF4
PU_0000239,Ottleys Creek Water Source,NSW Border Rivers,Ottleys Creek at Coolatai,416020,BK1,10,4,15,,,1,1,1,3900,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-29.2324,150.7592,NF6+NF9+WB1+WB2+WB5+NV1+NV2+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000239,Ottleys Creek Water Source,NSW Border Rivers,Ottleys Creek at Coolatai,416020,BK2,7,6,25,20,30,1,1,1,3900,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-29.2324,150.7592,NF3+WB1+WB3+NV1+NV2+NV4a+NV4b+NV4e
PU_0000239,Ottleys Creek Water Source,NSW Border Rivers,Ottleys Creek at Coolatai,416020,OB1,10,4,10,,,1,1,1,400,,7,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-29.2324,150.7592,NF1+NF9+WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4e+EF2+EF4+EF5+EF7
PU_0000239,Ottleys Creek Water Source,NSW Border Rivers,Ottleys Creek at Coolatai,416020,OB2,7,6,20,,,1,1,1,400,,6,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-29.2324,150.7592,WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4d+NV4e+EF2+EF4+EF5+EF6+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,CF_a,7,6,50,,,1,4,4,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,CF_b,7,6,5,,,1,31,31,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,CF_c,7,6,39,,,1,1,1,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,VF_a,7,6,50,,,1,300,1,166,,0.0109589,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+WB1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,VF_b,7,6,100,,,1,142,1,166,,0.0849315,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+WB1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BF1_a,7,6,50,,,1,213,1,450,,0.2712329,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+WB1+EF1+EF2+EF3a
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BF1_b,7,6,100,,,1,72,1,450,,0.2712329,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+WB1+EF1+EF2+EF3a
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BF2_a,9,3,50,,,1,142,1,450,,0.5150685,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF2+NF3+NF5+NF6+NF8+WB1+NV1+EF1
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BF2_b,9,3,100,,,1,57,1,450,,0.5150685,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF2+NF3+NF5+NF6+NF8+WB1+NV1+EF1
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,SF1_P,10,4,100,,,1,10,10,1500,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,SF1_S,7,6,100,,,1,10,10,1500,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,SF2,9,4,75,50,100,1,14,14,1500,8000,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF2+NF3+NF5
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,LF1_P,7,9,75,50,100,1,5,5,8000,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF6+NF9+NV3+EF1+EF2+EF3a+EF4+EF6
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,LF1_S,7,6,75,50,100,1,5,5,8000,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF6+NF9+NV3+EF1+EF2+EF3a+EF4+EF6
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,LF2,10,4,42,30,50,1,6,6,8000,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF2+NF4
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BK1_ds,7,6,50,,,1,5,5,15000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF6+NF9+WB1+WB2+WB5+NV1+NV2+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BK2_ds,10,4,50,,,1,4,4,15000,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF3+WB1+WB3+NV1+NV2+NV4a+NV4b+NV4e
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BK1_us,7,6,45,40,50,1,3,3,34000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF6+NF9+WB1+WB2+WB5+NV1+NV2+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,BK2_us,10,4,40,,,1,2,2,34000,,6,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF3+WB1+WB3+NV1+NV2+NV4a+NV4b+NV4e
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,OB1,9,4,50,,,1,5,5,20000,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NF1+NF9+WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4e+EF2+EF4+EF5+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,OB2_P,10,4,20,,,1,3,3,60000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4d+NV4e+EF2+EF4+EF5+EF6+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,OB2_S,7,6,20,,,1,3,3,60000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4d+NV4e+EF2+EF4+EF5+EF6+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,OB2-WHA_P,10,4,25,20,30,1,2,2,73000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4d+NV4e+EF2+EF4+EF5+EF6+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,OB2-WHA_S,7,6,25,20,30,1,2,2,73000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4d+NV4e+EF2+EF4+EF5+EF6+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Goondiwindi,416201A,OB3,7,6,15,10,15,1,2,2,100000,,,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.549704,150.30756,NV2+NV3+NV4a+NV4d+NV4e+EF2+EF4+EF5+EF6+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,CF_a,7,6,50,,,1,16,16,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,CF_b,7,6,5,,,1,57,57,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,CF_c,7,6,35,,,1,1,1,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,VF_a,7,6,50,,,1,362,1,40,,0.0438356,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+WB1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,VF_b,7,6,100,,,1,212,1,40,,0.1561644,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+WB1+EF1+EF2
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,BF1_a,7,6,50,,,1,345,1,50,,0.169863,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+WB1+EF1+EF2+EF3a
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,BF1_b,7,6,100,,,1,191,1,50,,0.169863,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+WB1+EF1+EF2+EF3a
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,BF2_a,9,3,50,,,1,210,1,50,,0.4520548,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF2+NF3+NF5+NF6+NF8+WB1+NV1+EF1
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,BF2_b,9,3,100,,,1,132,1,50,,0.4520548,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF2+NF3+NF5+NF6+NF8+WB1+NV1+EF1
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,SF1_P,10,4,100,,,1,13,13,330,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,SF1_S,7,6,100,,,1,13,13,330,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,SF2,9,4,75,50,100,1,21,21,330,2200,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF2+NF3+NF5
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,LF1_P,7,9,75,50,100,1,5,5,2200,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF6+NF9+NV3+EF1+EF2+EF3a+EF4+EF6
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,LF1_S,7,6,75,50,100,1,5,5,2200,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF6+NF9+NV3+EF1+EF2+EF3a+EF4+EF6
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,LF2,10,4,42,30,50,1,5,5,2200,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF2+NF4
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,LF3,7,6,55,,,1,10,10,5000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF3+NF7+NV1+NV2+NV3+EF2+EF4
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,BK1,10,4,45,40,50,1,3,3,7900,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF6+NF9+WB1+WB2+WB5+NV1+NV2+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,BK2_P,9,1,42,,,1,1,1,7900,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF3+WB1+WB3+NV1+NV2+NV4a+NV4b+NV4e
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,BK2_S,7,6,42,,,1,1,1,7900,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF3+WB1+WB3+NV1+NV2+NV4a+NV4b+NV4e
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,OB1_P,10,4,40,30,50,1,3,3,10500,,8,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF9+WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4e+EF2+EF4+EF5+EF7
PU_0000241,Macintyre River floodplain upstream of Boomi River,NSW Border Rivers,Macintyre at Terrewah,416047,OB1_S,7,6,40,30,50,1,3,3,10500,,8,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.6078,149.8747,NF1+NF9+WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4e+EF2+EF4+EF5+EF7
PU_0000242,Whalan Creek and Croppa Creek subcatchment,NSW Border Rivers,Whalan at Euraba,416072,CF,7,6,,,,1,,,0,,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.80041344,149.6405999,NF1+EF1+EF2
PU_0000242,Whalan Creek and Croppa Creek subcatchment,NSW Border Rivers,Whalan at Euraba,416072,SF1_a_P,10,4,60,,,1,2,2,240,,,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.80041344,149.6405999,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000242,Whalan Creek and Croppa Creek subcatchment,NSW Border Rivers,Whalan at Euraba,416072,SF1_a_S,7,6,60,,,1,2,2,240,,,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.80041344,149.6405999,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000242,Whalan Creek and Croppa Creek subcatchment,NSW Border Rivers,Whalan at Euraba,416072,SF1_b_P,10,4,30,,,1,10,10,240,,,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.80041344,149.6405999,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000242,Whalan Creek and Croppa Creek subcatchment,NSW Border Rivers,Whalan at Euraba,416072,SF1_b_S,7,6,30,,,1,10,10,240,,,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.80041344,149.6405999,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000242,Whalan Creek and Croppa Creek subcatchment,NSW Border Rivers,Whalan at Euraba,416072,BK1,7,6,30,,,1,8,8,850,,,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.80041344,149.6405999,NF6+NF9+WB1+WB2+WB5+NV1+NV2+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000242,Whalan Creek and Croppa Creek subcatchment,NSW Border Rivers,Whalan at Euraba,416072,OB1,7,6,30,,,1,5,5,2000,,,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.80041344,149.6405999,NF1+NF9+WB1+WB3+WB5+NV2+NV3+NV4a+NV4b+NV4c+NV4e+EF2+EF4+EF5+EF7
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,CF_a,7,6,50,,,1,20,20,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+EF1+EF2
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,CF_b,7,6,5,,,1,95,95,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+EF1+EF2
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,CF_c,7,6,50,,,1,1,1,0,1,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+EF1+EF2
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,VF_a,7,6,50,,,1,310,1,45,,0.0547945,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+WB1+EF1+EF2
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,VF_b,7,6,100,,,1,220,1,45,,0.260274,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+WB1+EF1+EF2
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,BF1_a,7,6,50,,,1,220,1,160,,0.3561644,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+WB1+EF1+EF2+EF3a
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,BF1_b,7,6,100,,,1,110,1,160,,0.3561644,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+WB1+EF1+EF2+EF3a
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,BF2_a,9,3,30,,,1,145,1,160,,0.5616438,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF2+NF3+NF5+NF6+NF8+WB1+NV1+EF1
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,BF2_b,9,3,100,,,1,80,1,160,,0.5616438,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF2+NF3+NF5+NF6+NF8+WB1+NV1+EF1
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,SF1_P,10,4,100,,,1,10,10,540,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,SF1_S,7,6,100,,,1,10,10,540,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF6+NF8+NV1+EF3a+EF3b+EF4
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,SF2,9,4,75,50,100,1,14,14,540,3000,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF2+NF3+NF5
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,LF1_P,7,9,75,50,100,1,15,15,3000,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF6+NF9+NV3+EF1+EF2+EF3a+EF4+EF6
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,LF1_S,7,6,75,50,100,1,15,15,3000,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF1+NF6+NF9+NV3+EF1+EF2+EF3a+EF4+EF6
PU_0000243,Macintyre River and Boomi River floodplain,NSW Border Rivers,Barwon River at Mungindi,416001,LF2,10,4,42,30,50,1,15,15,3000,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Border Rivers,NSW Border Rivers,-28.9762,148.9848,NF2+NF4
