PlanningUnitName,LTWPShortName,gauge,Code,relevant
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_a,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_P,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_b_S,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF1_c,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_a,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_b,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,BF2_c,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_pd,
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_pd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_P_sd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,BK1_S_sd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_a,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_b,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_P_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_P_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_S_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,CF1_c_S_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_a_P,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_a_S,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_b_P,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_b_S,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_c_P,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F1_c_S,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_P_pd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_P_sd,
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_S_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_a_S_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_b_P_pd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_b_P_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_b_S_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_b_S_sd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_c_P_pd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_c_P_sd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_c_S_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,F2_c_S_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_P_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF1_S_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_pd,
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_P_sd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_pd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,LF2_S_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,OB1,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_P_sd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF1_a_S_sd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_pd,
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_P_sd,0
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_pd,1
Campaspe River at Reach 2,Campaspe River EWMP,406207,SF2_a_S_sd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BF1_a,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BF1_b_P,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BF1_b_S,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BF1_c,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BF2_a,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BF2_b,
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BF2_c,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BK1_pd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,BK1_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,CF1_a,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,CF1_b,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,CF1_c,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F1_a_P,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F1_a_S,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F1_b_P,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F1_b_S,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F1_c_P,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F1_c_S,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_a_P_pd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_a_P_sd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_a_S_pd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_a_S_sd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_b_P_pd,
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_b_P_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_b_S_pd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_b_S_sd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_c_P_pd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_c_P_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_c_S_pd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,F2_c_S_sd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF1_P_pd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF1_P_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF1_S_pd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF1_S_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF2_P_pd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF2_P_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF2_S_pd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,LF2_S_sd,
Campaspe River at Reach 3,Campaspe River EWMP,__CW,OB1,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF1_a_P_pd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF1_a_P_sd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF1_a_S_pd,0
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF1_a_S_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF2_a_P_pd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF2_a_P_sd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF2_a_S_pd,1
Campaspe River at Reach 3,Campaspe River EWMP,__CW,SF2_a_S_sd,
Campaspe River at Reach 4,Campaspe River EWMP,406202,BF1_a,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,BF1_b_P,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,BF1_b_S,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,BF1_c,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,BF2_a,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,BF2_b,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,BF2_c,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,BK1_pd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,BK1_sd,
Campaspe River at Reach 4,Campaspe River EWMP,406202,CF1_a,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,CF1_b,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,CF1_c,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F1_a_P,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F1_a_S,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F1_b_P,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F1_b_S,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,F1_c_P,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F1_c_S,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_a_P_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_a_P_sd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_a_S_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_a_S_sd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_b_P_pd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_b_P_sd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_b_S_pd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_b_S_sd,
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_c_P_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_c_P_sd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_c_S_pd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,F2_c_S_sd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF1_P_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF1_P_sd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF1_S_pd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF1_S_sd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF2_P_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF2_P_sd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF2_S_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,LF2_S_sd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,OB1,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF1_a_P_pd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF1_a_P_sd,
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF1_a_S_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF1_a_S_sd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF2_a_P_pd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF2_a_P_sd,0
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF2_a_S_pd,1
Campaspe River at Reach 4,Campaspe River EWMP,406202,SF2_a_S_sd,1
Coliban River at Reach 1,Coliban River EWMP,406200,BF1_a_P,1
Coliban River at Reach 1,Coliban River EWMP,406200,BF1_a_S,1
Coliban River at Reach 1,Coliban River EWMP,406200,BF1_b_P,
Coliban River at Reach 1,Coliban River EWMP,406200,BF1_b_S,0
Coliban River at Reach 1,Coliban River EWMP,406200,BF1_c_P,1
Coliban River at Reach 1,Coliban River EWMP,406200,BF1_c_S,0
Coliban River at Reach 1,Coliban River EWMP,406200,BF2_a,1
Coliban River at Reach 1,Coliban River EWMP,406200,BF2_c_P,0
Coliban River at Reach 1,Coliban River EWMP,406200,BF2_c_S,1
Coliban River at Reach 1,Coliban River EWMP,406200,BK1_a,1
Coliban River at Reach 1,Coliban River EWMP,406200,F1_P_pd,0
Coliban River at Reach 1,Coliban River EWMP,406200,F1_P_sd,
Coliban River at Reach 1,Coliban River EWMP,406200,F1_S_pd,0
Coliban River at Reach 1,Coliban River EWMP,406200,F1_S_sd,1
Coliban River at Reach 1,Coliban River EWMP,406200,F2_a_P,1
Coliban River at Reach 1,Coliban River EWMP,406200,F2_a_S,1
Coliban River at Reach 1,Coliban River EWMP,406200,LF1_a_P,1
Coliban River at Reach 1,Coliban River EWMP,406200,LF1_a_S,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,BF1,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,BK1_P,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,BK1_S,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,BK2_P_pd,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,BK2_P_sd,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,BK2_S_pd,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,BK2_S_sd,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,F1,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,F2_a_P,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,F2_a_S,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,F2_c_P,
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,F2_c_S,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,OB1_P_pd,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,OB1_P_sd,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,OB1_S_pd,0
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,OB1_S_sd,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,RFF,1
Reach 1: Lake Eildon to Yea River,Goulburn River 2015,405203,RRF,0
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,BF1,1
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,BK2_P_pd,1
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,BK2_P_sd,0
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,BK2_S_pd,1
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,BK2_S_sd,0
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,F2_a_P,1
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,F2_a_S,0
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,F2_c_P,
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,F2_c_S,1
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,FLR,0
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,OB1_P_pd,0
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,OB1_P_sd,0
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,OB1_S_pd,1
Reach 2: Yea River to Sunday Creek (Seymour),Goulburn River 2015,405201,OB1_S_sd,1
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,BF1,1
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,BK2_P,1
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,BK2_S,
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,BK3_pd,0
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,BK3_sd,1
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,F2_a_P,0
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,F2_a_S,1
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,F2_c_P,0
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,F2_c_S,1
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,FLR,1
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,OB1_P_pd,0
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,OB1_P_sd,
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,OB1_S_pd,0
Reach 3: Sunday Creek (Seymour) to Goulburn Weir,Goulburn River 2015,405202,OB1_S_sd,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,BF1,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,BF2,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,BF3,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F1_S_sd,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F1_S_pd,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F1_P_sd,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F1_P_pd,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F2_S_sd,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F2_S_pd,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F2_P_sd,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F2_P_pd,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F3_S,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,F3_P,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,OB1_S,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,OB1_P,
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,OB2_S,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,OB2_P,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RFL_au,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RFL_sp,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RFL_su,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RFL_wi,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RRL_au,0
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RRL_sp,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RRL_su,1
Reach 4: Nagambie (downstream of Goulburn Weir) to Loch Garry,Goulburn River 2015,405200,RRL_wi,0
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,BF1,1
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,BF2,0
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,BF3,1
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F1_S_sd,0
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F1_S_pd,
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F1_P_sd,1
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F1_P_pd,0
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F2_S_sd,0
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F2_S_pd,0
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F2_P_sd,1
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F2_P_pd,1
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F3_S,1
Reach 5: Loch Garry to the Murray River,Goulburn River 2015,405232,F3_P,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BF1_a_P,
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BF1_a_S,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BF1_c,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BF2_a_P,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BF2_a_S,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BF2_c,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BK1_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,BK1_sd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F1_a_P,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F1_a_S,
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F1_c,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F2_a_P_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F2_a_P_sd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F2_a_S_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F2_a_S_sd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F2_c_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F2_c_sd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F3_a_P_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F3_a_P_sd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F3_a_S_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F3_a_S_sd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F4_a_P_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F4_a_P_sd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F4_a_S_pd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F4_a_S_sd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F5_P_pd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F5_P_sd,
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F5_S_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,F5_S_sd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,LF1_P_pd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,LF1_P_sd,0
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,LF1_S_pd,1
Loddon River: Upper Loddon River System at Reach 1,Loddon River EWMP,407210,LF1_S_sd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BF1_a_P,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BF1_a_S,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BF1_c,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BF2_a_P,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BF2_a_S,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BF2_c,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BK1_pd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,BK1_sd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F1_a,
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F1_c,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F2_a_pd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F2_a_sd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F2_c_pd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F2_c_sd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F3_a_P_pd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F3_a_P_sd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F3_a_S_pd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F3_a_S_sd,
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F4_a_P_pd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F4_a_P_sd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F4_a_S_pd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F4_a_S_sd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F5_P_pd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F5_P_sd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F5_S_pd,1
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,F5_S_sd,0
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,LF1_pd,
Tullaroop Creek (Upper Loddon River System) at Reach 2,Loddon River EWMP,407248,LF1_sd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF1_a_P,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF1_a_S,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF1_a_PS,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF1_c,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF2_a_P,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF2_a_PS,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF2_a_S,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF2_c_P,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BF2_c_S,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BK1_pd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,BK1_sd,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F1_a_P,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F1_a_S,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F1_a_PS,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F1_c_P,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F1_c_PS,
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F1_c_S,1
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_a_P_pd,0
Loddon River: Upper Loddon River System at Reach 3a,Loddon River EWMP,407203,F2_a_P_sd,0
