planning_unit_name,LTWPShortName,gauge,ewr_code_timing,Target,priority
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_P,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_PS,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_S,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_P,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_PS,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_S,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_P,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_PS,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_S,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_P,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_PS,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_S,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_P,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_PS,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_S,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_P,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_PS,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_S,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_P,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_PS,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_S,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_P,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_PS,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_S,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_P,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_PS,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_S,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_P,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_PS,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_S,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_P,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_PS,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_S,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_P,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_PS,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_S,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_P,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_PS,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_S,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_P,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_PS,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_S,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_P,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_PS,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_S,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_P,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_PS,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_S,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_P,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_PS,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP4_S,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_P,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_PS,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_S,Ecosystem Function,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_P,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_PS,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_S,Native vegetation,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_P,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_PS,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_S,Native fish,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_P,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_PS,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_S,Other Species,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_P,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_PS,Waterbirds,2
SA River Murray Floodplain,South Australia River Murray,A4261001,FP5_S,Waterbirds,2
SA River Murray Channel,South Australia River Murray,A4261001,IC1_P,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC1_PS,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC1_S,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC1_P,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC1_PS,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC1_S,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_P,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_PS,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_S,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_P,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_PS,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_S,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_P,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_PS,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC2_S,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_P,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_PS,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_S,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_P,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_PS,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_S,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_P,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_PS,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC3_S,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_P,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_PS,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_S,Ecosystem Function,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_P,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_PS,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_S,Native vegetation,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_P,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_PS,Native fish,2
SA River Murray Channel,South Australia River Murray,A4261001,IC4_S,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_a,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_a,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_a,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_a,Native vegetation,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_c,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_c,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_c,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F1_c,Native vegetation,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_a,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_a,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_c,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_c,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_c,Native vegetation,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_c,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF1_a,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_a,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_c,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,LF1_a,Native fish,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF1_a,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_a,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_c,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,LF1_a,Other Species,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF1_a,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_a,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_c,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_a,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,LF1_a,Ecosystem Function,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF1_a,Native vegetation,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_a,Native vegetation,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,BF2_c,Native vegetation,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,F2_a,Native vegetation,2
Birchs Creek Reach 1,Birch Creek EWMP,407249,LF1_a,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_a,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_a,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_a,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_a,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_c,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_c,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_c,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F1_c,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_a,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_a,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_c,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_c,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_c,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_c,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_a,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_P,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_S,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_a,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_c,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,LF1_a,Native fish,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_a,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_P,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_S,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_a,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_c,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,LF1_a,Other Species,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_a,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_P,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_S,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_a,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_c,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_a,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,LF1_a,Ecosystem Function,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_a,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_P,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF1_c_S,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_a,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,BF2_c,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,F2_a,Native vegetation,2
Birchs Creek Reach 2,Birch Creek EWMP,__BCR2,LF1_a,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BK1_a,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BK1_a,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_a,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_a,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_a,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_a,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_c,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_c,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_c,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F1_c,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_a,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_a,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_c,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_c,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_c,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_c,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_a,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_c,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_a,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_c,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,LF1_a,Native fish,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_a,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_c,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_a,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_c,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,LF1_a,Other Species,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_a,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_c,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_a,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_c,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_a,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,LF1_a,Ecosystem Function,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_a,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF1_c,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_a,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,BF2_c,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,F2_a,Native vegetation,2
Birchs Creek Reach 3,Birch Creek EWMP,__BCR3,LF1_a,Native vegetation,2
Broken Creek - Reach 1,Lower Broken & Nine Mile Creek EWMP 2010,404214,BF1,Native fish,2
Broken Creek - Reach 1,Lower Broken & Nine Mile Creek EWMP 2010,404214,BF2,Native fish,2
Broken Creek - Reach 2,Lower Broken & Nine Mile Creek EWMP 2010,__BCR2,BF1,Native fish,2
Broken Creek - Reach 2,Lower Broken & Nine Mile Creek EWMP 2010,__BCR2,BF2,Native fish,2
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF1,Ecosystem Function,2
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF2,Ecosystem Function,2
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF3,Ecosystem Function,2
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF4,Native fish,2
Broken Creek - Reach 3,Lower Broken & Nine Mile Creek EWMP 2010,__BCR3,BF5,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F1_a,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F1_b,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F1_c,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_a,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_b,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_c,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F5_a,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F5_b,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F6_a,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F6_b,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F2_a,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F2_b,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F2_c,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F3_a,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F3_b,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F3_c,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_a_P,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_a_S,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_b_P,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_b_S,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF1,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_a_P,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_a_S,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_b_P,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_b_S,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F1_a,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F1_b,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F1_c,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF3,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_a,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_b,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_c,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F5_a,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F5_b,Native vegetation,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF1,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF2_P,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF2_PS,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF2_S,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF3,Ecosystem Function,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF2_P,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF2_PS,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BF2_S,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_a_P,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_a_S,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_b_P,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,BK1_b_S,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F2_a,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F2_b,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F2_c,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F3_a,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F3_b,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F3_c,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_a,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_b,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F4_c,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F5_a,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F5_b,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F6_a,Native fish,2
Broken River Reach 1: Lake Nillahcootie to Hollands Creek,Broken River EMWP,404243,F6_b,Native fish,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_P,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_PS,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_S,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF3,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF1,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F4_a,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F4_b,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F4_c,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F1_a,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F1_c,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F2_a,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F2_c,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F6_a,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F6_b,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F6_c,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BK1_a,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BK1_b,Ecosystem Function,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BK1_a,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BK1_b,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF1,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_P,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_PS,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,BF2_S,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F3_a,Native vegetation,2
Broken River Reach 2: Hollands Creek to Caseys Weir,Broken River EMWP,__BR2,F3_c,Native vegetation,2
