planning_unit_name,gauge,ewr_code,ewr_code_timing,state,LTWPShortName,env_obj,Target,SWSDLName
Peel Regulated River,419045,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419045,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Peel Regulated River,419045,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419045,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419015,CF1,CF1_a,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419015,CF1,CF1_a,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Peel Regulated River,419015,CF1,CF1_a,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419015,CF1,CF1_a,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419015,CF1,CF1_c,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419015,CF1,CF1_c,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Peel Regulated River,419015,CF1,CF1_c,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419015,CF1,CF1_c,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419015,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419015,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Peel Regulated River,419015,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419015,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419006,CF1,CF1_a,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419006,CF1,CF1_a,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Peel Regulated River,419006,CF1,CF1_a,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419006,CF1,CF1_a,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419006,CF1,CF1_c,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419006,CF1,CF1_c,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Peel Regulated River,419006,CF1,CF1_c,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419006,CF1,CF1_c,NSW,Namoi,NV1,Native vegetation,Namoi
Peel Regulated River,419006,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Peel Regulated River,419006,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Peel Regulated River,419006,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Peel Regulated River,419006,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Cockburn River Water Source,419016,CF1,CF1_a,NSW,Namoi,NF1,Native fish,Namoi
Cockburn River Water Source,419016,CF1,CF1_a,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Cockburn River Water Source,419016,CF1,CF1_a,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Cockburn River Water Source,419016,CF1,CF1_a,NSW,Namoi,NV1,Native vegetation,Namoi
Cockburn River Water Source,419016,CF1,CF1_c,NSW,Namoi,NF1,Native fish,Namoi
Cockburn River Water Source,419016,CF1,CF1_c,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Cockburn River Water Source,419016,CF1,CF1_c,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Cockburn River Water Source,419016,CF1,CF1_c,NSW,Namoi,NV1,Native vegetation,Namoi
Cockburn River Water Source,419016,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Cockburn River Water Source,419016,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Cockburn River Water Source,419016,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Cockburn River Water Source,419016,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_a,NSW,Namoi,NF1,Native fish,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_a,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_a,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_a,NSW,Namoi,NV1,Native vegetation,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_c,NSW,Namoi,NF1,Native fish,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_c,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_c,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_c,NSW,Namoi,NV1,Native vegetation,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Mid Macdonald River Water Source,419028,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Upper Namoi Water Source,419022,CF1,CF1_a,NSW,Namoi,NF1,Native fish,Namoi
Upper Namoi Water Source,419022,CF1,CF1_a,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Upper Namoi Water Source,419022,CF1,CF1_a,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Upper Namoi Water Source,419022,CF1,CF1_a,NSW,Namoi,NV1,Native vegetation,Namoi
Upper Namoi Water Source,419022,CF1,CF1_c,NSW,Namoi,NF1,Native fish,Namoi
Upper Namoi Water Source,419022,CF1,CF1_c,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Upper Namoi Water Source,419022,CF1,CF1_c,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Upper Namoi Water Source,419022,CF1,CF1_c,NSW,Namoi,NV1,Native vegetation,Namoi
Upper Namoi Water Source,419022,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Upper Namoi Water Source,419022,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Upper Namoi Water Source,419022,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Upper Namoi Water Source,419022,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Mooki River Water Source,419027,CF1,CF1_a,NSW,Namoi,NF1,Native fish,Namoi
Mooki River Water Source,419027,CF1,CF1_a,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Mooki River Water Source,419027,CF1,CF1_a,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Mooki River Water Source,419027,CF1,CF1_a,NSW,Namoi,NV1,Native vegetation,Namoi
Mooki River Water Source,419027,CF1,CF1_c,NSW,Namoi,NF1,Native fish,Namoi
Mooki River Water Source,419027,CF1,CF1_c,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Mooki River Water Source,419027,CF1,CF1_c,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Mooki River Water Source,419027,CF1,CF1_c,NSW,Namoi,NV1,Native vegetation,Namoi
Mooki River Water Source,419027,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Mooki River Water Source,419027,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Mooki River Water Source,419027,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Mooki River Water Source,419027,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Coxs Creek Water Source,419032,CF1,CF1_a,NSW,Namoi,NF1,Native fish,Namoi
Coxs Creek Water Source,419032,CF1,CF1_a,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Coxs Creek Water Source,419032,CF1,CF1_a,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Coxs Creek Water Source,419032,CF1,CF1_a,NSW,Namoi,NV1,Native vegetation,Namoi
Coxs Creek Water Source,419032,CF1,CF1_c,NSW,Namoi,NF1,Native fish,Namoi
Coxs Creek Water Source,419032,CF1,CF1_c,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Coxs Creek Water Source,419032,CF1,CF1_c,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Coxs Creek Water Source,419032,CF1,CF1_c,NSW,Namoi,NV1,Native vegetation,Namoi
Coxs Creek Water Source,419032,CF1,CF1_b,NSW,Namoi,NF1,Native fish,Namoi
Coxs Creek Water Source,419032,CF1,CF1_b,NSW,Namoi,EF1,Priority ecosystem function,Namoi
Coxs Creek Water Source,419032,CF1,CF1_b,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Coxs Creek Water Source,419032,CF1,CF1_b,NSW,Namoi,NV1,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Keepit to Boggabri,419007,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Keepit to Boggabri,419001,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419012,LF1,LF1_S,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF1,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF2,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF3,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF4,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF5,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF6,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF7,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF8,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NF9,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NV1,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NV2,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NV3,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NV4a,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NV4b,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NV4e,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,NV4f,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,WB1,Waterbird,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,WB2,Waterbird,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,EF5,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,EF6,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_P,NSW,Namoi,EF7,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF1,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF2,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF3,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF4,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF5,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF6,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF7,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF8,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NF9,Native fish,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NV1,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NV2,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NV3,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NV4a,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NV4b,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NV4e,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,NV4f,Native vegetation,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,WB1,Waterbird,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,WB2,Waterbird,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,EF2,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,EF3,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,EF4,Priority ecosystem function,Namoi
Boggabri to Wee Waa,419039,LF1,LF1_S,NSW,Namoi,EF5,Priority ecosystem function,Namoi
