scenario,gauge,pu,State,SWSDLName,ewr,startDate,endDate,interEventLength
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1989-02-28,1989-03-27,28
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1989-05-01,1989-11-06,190
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1989-11-30,1989-12-05,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-02-02,1990-02-02,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-03-04,1990-03-08,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-03-19,1990-04-09,22
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-04-11,1990-04-19,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-05-01,1990-11-01,185
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-11-04,1990-11-06,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-11-13,1990-11-15,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-12-06,1990-12-07,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-12-10,1990-12-10,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-12-13,1990-12-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1990-12-19,1990-12-19,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-01-02,1991-01-02,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-01-11,1991-01-12,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-02-05,1991-02-07,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-02-21,1991-02-27,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-03-01,1991-03-03,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-03-09,1991-03-11,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-03-17,1991-09-30,198
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-10-05,1991-11-06,33
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-11-14,1991-11-20,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-11-22,1991-11-24,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-12-12,1991-12-13,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-12-18,1991-12-23,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1991-12-26,1991-12-31,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1992-03-01,1992-11-13,258
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1992-11-28,1992-12-05,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1992-12-19,1992-12-28,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-01-02,1993-01-02,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-01-05,1993-01-05,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-01-07,1993-01-07,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-01-09,1993-01-09,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-01-11,1993-01-12,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-01-21,1993-01-22,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-01-30,1993-01-30,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-02-01,1993-02-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-02-06,1993-02-06,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-02-13,1993-02-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-02-20,1993-04-28,68
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1993-05-01,1994-03-01,305
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1994-03-09,1994-03-11,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1994-03-16,1994-12-25,285
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1994-12-30,1995-01-21,23
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1995-01-26,1995-02-18,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1995-02-27,1995-11-23,270
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1995-11-29,1995-12-24,26
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1995-12-30,1995-12-30,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1996-02-26,1996-02-29,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1996-03-13,1996-09-30,202
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1996-10-28,1996-11-07,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1996-11-09,1996-11-09,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1996-11-12,1996-11-16,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1996-11-23,1996-11-25,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1996-12-08,1996-12-08,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1997-01-28,1997-02-09,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1997-02-24,1997-02-26,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1997-03-16,1997-10-08,207
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1997-10-14,1997-11-04,22
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1997-11-27,1997-11-27,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1997-12-01,1997-12-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1997-12-11,1998-01-09,30
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-01-15,1998-01-17,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-01-30,1998-01-30,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-02-12,1998-02-12,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-02-19,1998-02-19,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-03-03,1998-03-08,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-03-12,1998-09-30,203
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-10-06,1998-10-06,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-10-20,1998-10-26,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-11-07,1998-11-10,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-11-13,1998-11-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-11-21,1998-11-27,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-11-30,1998-12-08,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1998-12-28,1998-12-29,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-01-04,1999-01-10,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-01-17,1999-01-19,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-02-27,1999-03-03,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-03-28,1999-04-07,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-04-13,1999-10-16,187
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-10-21,1999-10-24,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-11-30,1999-12-09,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-12-18,1999-12-19,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,1999-12-25,1999-12-29,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-01-04,2000-01-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-01-10,2000-01-12,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-02-01,2000-02-04,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-02-10,2000-02-11,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-02-16,2000-03-02,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-03-07,2000-03-08,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-03-13,2000-11-16,249
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-12-06,2000-12-14,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2000-12-22,2000-12-30,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2001-02-25,2001-03-09,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2001-04-07,2001-11-02,210
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2001-11-07,2001-11-24,18
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2001-12-07,2002-02-02,58
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-02-09,2002-02-09,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-02-11,2002-02-11,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-02-18,2002-02-20,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-02-25,2002-03-08,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-03-10,2002-03-10,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-03-12,2002-03-12,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-03-14,2002-03-19,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-03-21,2002-03-21,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-03-23,2002-03-29,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-04-02,2002-09-30,182
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-10-05,2002-11-03,30
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-11-10,2002-11-24,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-12-01,2002-12-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-12-12,2002-12-16,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2002-12-22,2003-01-03,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2003-01-12,2003-02-22,42
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2003-03-01,2003-10-02,216
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2003-10-14,2003-12-07,55
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2003-12-12,2003-12-15,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2003-12-19,2004-01-15,28
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2004-02-12,2004-02-14,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2004-02-22,2004-11-24,277
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2004-11-26,2004-12-10,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2004-12-17,2004-12-25,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2005-01-06,2005-01-07,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2005-01-10,2005-11-22,317
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2005-11-29,2005-12-04,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2005-12-08,2005-12-09,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2005-12-12,2005-12-18,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2005-12-21,2005-12-29,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2005-12-31,2005-12-31,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-01-02,2006-01-05,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-01-07,2006-01-13,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-01-18,2006-01-20,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-01-25,2006-02-16,23
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-02-26,2006-11-04,252
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-11-16,2006-11-29,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-12-03,2006-12-06,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-12-08,2006-12-08,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-12-10,2006-12-14,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-12-19,2006-12-21,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-12-23,2006-12-24,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2006-12-26,2007-01-04,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2007-01-06,2007-01-14,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2007-02-01,2007-12-12,315
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2007-12-18,2008-01-05,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2008-01-20,2008-01-25,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2008-02-05,2008-02-05,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2008-02-22,2008-11-19,272
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2008-11-27,2008-11-27,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2008-12-05,2008-12-06,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2008-12-18,2008-12-26,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-01-07,2009-02-03,28
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-02-05,2009-02-09,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-02-11,2009-02-11,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-02-13,2009-10-01,231
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-10-03,2009-11-30,59
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-12-02,2009-12-03,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-12-05,2009-12-07,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2009-12-22,2009-12-24,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2010-01-06,2010-03-07,61
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2010-03-12,2010-09-30,203
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-02-12,2011-02-21,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-02-27,2011-03-04,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-03-10,2011-03-21,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-03-28,2011-10-03,190
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-10-06,2011-10-08,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-10-14,2011-10-15,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-10-24,2011-10-26,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-11-04,2011-11-13,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-11-25,2011-11-26,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-12-03,2011-12-11,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2011-12-19,2012-01-12,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-01-16,2012-01-27,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-03-02,2012-03-08,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-03-13,2012-10-14,216
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-10-16,2012-11-25,41
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-12-01,2012-12-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-12-09,2012-12-10,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-12-12,2012-12-12,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2012-12-26,2012-12-26,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-01-01,2013-01-02,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-01-05,2013-01-05,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-01-18,2013-01-18,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-01-24,2013-01-24,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-01-27,2013-01-27,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-02-18,2013-02-23,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-03-31,2013-03-31,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-04-20,2013-09-30,164
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-10-05,2013-10-20,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-10-25,2013-10-29,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-11-07,2013-11-08,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-11-25,2013-11-26,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-11-29,2013-11-29,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-12-02,2013-12-07,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-12-12,2013-12-12,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-12-15,2013-12-16,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-12-22,2013-12-23,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2013-12-29,2013-12-30,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-01-01,2014-01-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-01-20,2014-01-22,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-01-27,2014-02-03,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-02-09,2014-02-09,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-02-20,2014-03-28,37
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-04-10,2014-10-01,175
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-10-07,2014-10-25,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-10-28,2014-12-06,40
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-12-09,2014-12-11,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2014-12-22,2014-12-26,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2015-01-12,2015-01-28,17
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2015-02-03,2015-04-05,62
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2015-04-10,2015-11-06,211
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2015-11-10,2016-01-06,58
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2016-01-09,2016-01-16,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2016-01-19,2016-01-26,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2016-01-29,2016-01-29,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2016-02-11,2016-09-30,233
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2016-11-07,2016-12-05,29
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2016-12-24,2017-01-01,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-01-03,2017-01-13,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-01-18,2017-01-18,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-01-22,2017-02-01,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-02-06,2017-02-06,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-02-08,2017-02-08,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-02-11,2017-02-14,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-02-23,2017-02-25,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF1_P,2017-02-28,2017-03-05,6
