Scenario,Gauge,PlanningUnit,State,SWSDLName,EwrCode,Multigauge,EventYears,Frequency,TargetFrequency,AchievementCount,AchievementPerYear,EventCount,EventCountAll,EventsPerYear,EventsPerYearAll,AverageEventLength,ThresholdDays,MaxInterEventYears,NoDataDays,TotalDays
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,,2.0,20,70,5.0,0.5,5.0,5.0,0.5,0.5,19.0,95.0,3,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,,2.0,20,70,5.0,0.5,5.0,5.0,0.5,0.5,19.0,95.0,3,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,,7.0,70,70,9.0,0.9,9.0,9.0,0.9,0.9,15.88888888888889,143.0,3,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,,7.0,70,70,9.0,0.9,9.0,9.0,0.9,0.9,15.88888888888889,143.0,3,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_pd,,2.0,20,40,4.0,0.4,4.0,5.0,0.4,0.5,19.0,95.0,0,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,,2.0,20,40,5.0,0.5,5.0,5.0,0.5,0.5,19.0,95.0,0,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,,6.0,60,40,7.0,0.7,7.0,9.0,0.7,0.9,15.88888888888889,143.0,0,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,,6.0,60,40,8.0,0.8,8.0,9.0,0.8,0.9,15.88888888888889,143.0,0,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_pd,,2.0,20,20,2.0,0.2,2.0,7.0,0.2,0.7,8.428571428571429,59.0,0,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,,2.0,20,20,7.0,0.7,7.0,7.0,0.7,0.7,8.428571428571429,59.0,0,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_pd,,2.0,20,20,3.0,0.3,3.0,5.0,0.3,0.5,14.8,74.0,0,32.0,3653.0
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,,2.0,20,20,5.0,0.5,5.0,5.0,0.5,0.5,14.8,74.0,0,32.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_P,,3.0,30,70,3.0,0.3,3.0,19.0,0.3,1.9,87.89473684210526,1670.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,,6.0,60,70,6.0,0.6,6.0,14.0,0.6,1.4,126.14285714285714,1766.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,,7.0,70,100,7.0,0.7,7.0,12.0,0.7,1.2,147.91666666666666,1775.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,,0.0,0,70,0.0,0.0,0.0,34.0,0.0,3.090909090909091,13.0,442.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,,0.0,0,70,0.0,0.0,0.0,39.0,0.0,3.5454545454545454,18.076923076923077,705.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,,0.0,0,100,0.0,0.0,0.0,33.0,0.0,3.0,33.39393939393939,1102.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BK1_pd,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BK1_sd,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,,3.0,30,70,3.0,0.3,3.0,19.0,0.3,1.9,16.541666666666668,1670.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,,7.0,70,100,7.0,0.7,7.0,12.0,0.7,1.2,31.45,1775.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_a_pd,,7.0,70,70,9.0,0.9,23.0,26.0,2.3,2.6,15.923076923076923,414.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_a_sd,,7.0,70,70,9.0,0.9,24.0,26.0,2.4,2.6,15.923076923076923,414.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_c_pd,,7.0,70,100,8.0,0.8,19.0,21.0,1.9,2.1,25.666666666666668,539.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_c_sd,,7.0,70,100,8.0,0.8,21.0,21.0,2.1,2.1,25.666666666666668,539.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_P_pd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_P_sd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_S_pd,,1.0,10,70,1.0,0.1,1.0,1.0,0.1,0.1,2.0,2.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_S_sd,,1.0,10,70,1.0,0.1,1.0,1.0,0.1,0.1,2.0,2.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_P_pd,,1.0,10,70,2.0,0.2,2.0,2.0,0.2,0.2,5.0,10.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_P_sd,,1.0,10,70,2.0,0.2,2.0,2.0,0.2,0.2,5.0,10.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_S_pd,,3.0,30,70,5.0,0.5,5.0,5.0,0.5,0.5,7.4,37.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_S_sd,,3.0,30,70,5.0,0.5,5.0,5.0,0.5,0.5,7.4,37.0,3,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_P_pd,,1.0,10,40,1.0,0.1,1.0,2.0,0.1,0.2,5.0,10.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_P_sd,,1.0,10,40,2.0,0.2,2.0,2.0,0.2,0.2,5.0,10.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_S_pd,,3.0,30,40,4.0,0.4,4.0,5.0,0.4,0.5,7.4,37.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_S_sd,,3.0,30,40,4.0,0.4,4.0,5.0,0.4,0.5,7.4,37.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,LF1_pd,,0.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,3653.0
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,LF1_sd,,0.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,BF1_a,,0.0,0,70,0.0,0.0,0.0,47.0,0.0,4.7,11.063829787234043,520.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,BF1_c_P,,0.0,0,100,0.0,0.0,0.0,44.0,0.0,4.4,21.886363636363637,963.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,BF1_c_S,,0.0,0,100,0.0,0.0,0.0,48.0,0.0,4.8,24.958333333333332,1198.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,BF2_a,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,BF2_c,,0.0,0,100,0.0,0.0,0.0,18.0,0.0,1.6363636363636365,10.833333333333334,195.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,F1_a,,0.0,0,70,0.0,0.0,0.0,47.0,0.0,4.7,0.0,520.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,F1_c,,0.0,0,100,0.0,0.0,0.0,44.0,0.0,4.4,0.0,963.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,F2_a,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,F2_c,,0.0,0,100,0.0,0.0,0.0,18.0,0.0,1.6363636363636365,0.0,195.0,0,757.0,3653.0
NCCMA_flow,407249,Birchs Creek Reach 2,VIC,Loddon,LF1_a,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,757.0,3653.0
NCCMA_flow,407295,Pyramid Creek at Whole Creek,VIC,Loddon,BF1_a,,3.0,30,70,3.0,0.3,3.0,15.0,0.3,1.5,106.06666666666666,1591.0,0,308.0,3653.0
NCCMA_flow,407295,Pyramid Creek at Whole Creek,VIC,Loddon,BF2,,1.0,9,100,1.0,0.09090909090909091,1.0,18.0,0.09090909090909091,1.6363636363636365,74.66666666666667,1344.0,0,308.0,3653.0
NCCMA_flow,407295,Pyramid Creek at Whole Creek,VIC,Loddon,F1_a,,3.0,30,70,3.0,0.3,3.0,15.0,0.3,1.5,5.5,1591.0,2,308.0,3653.0
NCCMA_flow,407295,Pyramid Creek at Whole Creek,VIC,Loddon,LF1,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,308.0,3653.0
NCCMA_flow,409207,Gunbower Forest,VIC,Victorian Murray,F1,,10.0,100,75,10.0,1.0,10.0,10.0,1.0,1.0,123.0,1230.0,2,0.0,3653.0
NCCMA_flow,409207,Gunbower Forest,VIC,Victorian Murray,F2,,10.0,91,65,10.0,0.9090909090909091,10.0,11.0,0.9090909090909091,1.0,166.36363636363637,1830.0,3,0.0,3653.0
NCCMA_flow,409207,Gunbower Forest,VIC,Victorian Murray,F3,,10.0,100,30,10.0,1.0,10.0,10.0,1.0,1.0,181.3,1813.0,5,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 1,VIC,Victorian Murray,F3,,11.0,100,0,11.0,1.0,11.0,11.0,1.0,1.0,93.63636363636364,1030.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 2,VIC,Victorian Murray,BF1,,9.0,82,100,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,84.54545454545455,930.0,1,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 2,VIC,Victorian Murray,LF1,,11.0,100,67,11.0,1.0,11.0,11.0,1.0,1.0,166.36363636363637,1830.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 2,VIC,Victorian Murray,SF1,,10.0,100,67,10.0,1.0,10.0,10.0,1.0,1.0,212.3,2123.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3a,VIC,Victorian Murray,BF1,,9.0,82,100,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,84.54545454545455,930.0,1,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3a,VIC,Victorian Murray,BF2,,10.0,100,100,10.0,1.0,10.0,10.0,1.0,1.0,158.0,1580.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3a,VIC,Victorian Murray,F1,,9.0,82,0,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,212.3,930.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3a,VIC,Victorian Murray,SF1,,10.0,100,67,10.0,1.0,10.0,10.0,1.0,1.0,212.3,2123.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3b,VIC,Victorian Murray,BF1,,9.0,82,100,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,84.54545454545455,930.0,1,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3b,VIC,Victorian Murray,BF2,,10.0,100,100,10.0,1.0,10.0,10.0,1.0,1.0,158.0,1580.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3b,VIC,Victorian Murray,F1,,9.0,82,0,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,212.3,930.0,0,0.0,3653.0
NCCMA_flow,409207,Gunbower creek reach 3b,VIC,Victorian Murray,F2,,10.0,100,0,10.0,1.0,10.0,10.0,1.0,1.0,57.0,1580.0,0,0.0,3653.0
