scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,State,SWSDLName,Multigauge
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1943,1943-07-28,1943-08-12,16,16,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1943,1943-08-17,1944-06-30,319,319,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1944,1944-07-01,1944-10-31,123,123,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1944,1944-11-03,1945-06-30,240,240,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1945,1945-07-01,1946-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1946,1946-07-01,1947-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1947,1947-07-01,1948-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1948,1948-07-01,1949-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1949,1949-07-01,1950-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1950,1950-07-01,1951-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1951,1951-07-01,1952-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1952,1952-07-01,1953-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1953,1953-07-01,1953-10-19,111,111,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1953,1953-10-24,1954-06-30,250,250,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1954,1954-07-01,1955-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1955,1955-07-01,1956-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1956,1956-07-01,1957-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1957,1957-07-01,1958-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1958,1958-07-01,1958-08-28,59,59,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1958,1958-09-07,1959-06-30,297,297,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1959,1959-07-01,1960-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1960,1960-07-01,1961-05-15,319,319,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1960,1961-05-30,1961-05-30,1,1,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1960,1961-06-10,1961-06-23,14,14,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1961,1961-07-24,1961-10-08,77,77,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1961,1961-10-11,1961-11-11,32,32,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1961,1961-11-17,1962-06-30,226,226,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1962,1962-07-01,1963-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1963,1963-07-01,1964-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1964,1964-07-01,1965-06-26,361,361,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1964,1965-06-29,1965-06-30,2,2,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1965,1965-07-01,1965-10-13,105,105,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1965,1965-12-02,1966-06-30,211,211,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1966,1966-07-01,1966-08-15,46,46,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1966,1966-08-19,1967-06-30,316,316,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1967,1967-07-01,1968-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1968,1968-07-01,1969-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1969,1969-07-01,1970-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1970,1970-07-01,1970-08-19,50,50,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1970,1970-09-05,1970-09-11,7,7,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1970,1970-09-14,1971-06-30,290,290,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1971,1971-07-01,1972-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1972,1972-07-01,1973-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1973,1973-07-01,1974-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1974,1974-07-01,1975-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1975,1975-07-01,1976-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1976,1976-07-01,1977-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1977,1977-07-01,1978-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1978,1978-07-01,1979-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1979,1979-07-01,1980-03-13,257,257,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1979,1980-03-15,1980-04-21,38,38,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1979,1980-05-10,1980-06-30,52,52,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-07-01,1980-09-13,75,75,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-09-19,1980-09-22,4,4,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-10-01,1980-10-07,7,7,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-10-10,1980-10-20,11,11,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-10-24,1980-10-28,5,5,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-11-07,1980-11-17,11,11,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-11-30,1980-12-13,14,14,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1980-12-26,1981-01-08,14,14,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1981-01-28,1981-02-01,5,5,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1981-02-03,1981-02-04,2,2,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1981-02-07,1981-03-07,29,29,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1981-03-16,1981-03-20,5,5,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1980,1981-03-25,1981-06-30,98,98,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1981,1981-07-01,1982-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1982,1982-07-01,1983-02-08,223,223,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1982,1983-02-10,1983-04-08,58,58,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1982,1983-04-10,1983-04-16,7,7,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1982,1983-04-18,1983-06-30,74,74,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1983,1983-07-01,1984-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1984,1984-07-01,1985-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1985,1985-07-01,1986-05-03,307,307,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1985,1986-05-08,1986-05-31,24,24,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1985,1986-06-02,1986-06-05,4,4,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1985,1986-06-07,1986-06-07,1,1,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1985,1986-06-09,1986-06-11,3,3,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1985,1986-06-20,1986-06-23,4,4,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1985,1986-06-30,1986-06-30,1,1,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1986,1986-07-01,1987-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1987,1987-07-01,1988-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1988,1988-07-01,1989-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1989,1989-07-01,1990-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1990,1990-07-01,1991-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1991,1991-07-01,1992-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1992,1992-07-01,1993-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1993,1993-07-01,1993-08-24,55,55,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1993,1993-09-03,1994-01-22,142,142,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1993,1994-01-28,1994-02-04,8,8,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1993,1994-02-06,1994-06-30,145,145,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1994,1994-07-01,1994-08-26,57,57,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1994,1994-09-01,1994-10-21,51,51,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1994,1994-10-25,1994-10-26,2,2,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1994,1994-11-10,1994-11-10,1,1,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1994,1994-11-12,1994-11-16,5,5,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1994,1994-11-19,1994-12-08,20,20,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1994,1994-12-18,1995-06-30,195,195,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1995,1995-07-01,1995-10-10,102,102,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1995,1995-10-12,1995-10-17,6,6,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1995,1995-10-19,1996-06-30,256,256,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1996,1996-07-01,1997-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1997,1997-07-01,1998-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1998,1998-07-01,1999-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,1999,1999-07-01,2000-06-30,366,366,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2000,2000-07-01,2001-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2001,2001-07-01,2002-03-01,244,244,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2001,2002-03-03,2002-06-30,120,120,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2002,2002-07-01,2003-06-30,365,365,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2003,2003-07-01,2003-09-05,67,67,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2003,2003-09-12,2003-09-24,13,13,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2003,2003-09-26,2004-06-22,271,271,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2003,2004-06-24,2004-06-30,7,7,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2004-07-01,2004-07-30,30,30,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2004-08-03,2004-09-28,57,57,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2004-10-02,2004-10-03,2,2,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2004-10-16,2004-10-22,7,7,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2004-10-27,2004-10-27,1,1,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2004-11-01,2005-04-30,181,181,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2005-05-02,2005-06-01,31,31,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2005-06-03,2005-06-04,2,2,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2005-06-07,2005-06-09,3,3,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2005-06-11,2005-06-11,1,1,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2004,2005-06-14,2005-06-30,17,17,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2005,2005-07-01,2005-08-26,57,57,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2005,2005-08-28,2005-10-26,60,60,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2005,2005-10-29,2006-05-12,196,196,QLD,Queensland Border Rivers,
CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,DR-VLF,2005,2006-05-15,2006-05-17,3,3,QLD,Queensland Border Rivers,
