scenario,gauge,pu,State,SWSDLName,ewr,startDate,endDate,interEventLength
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_c_sd,2023-06-01,2024-02-29,274
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_c_sd,2024-06-01,2024-06-30,30
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_pd,2014-07-01,2014-08-27,58
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_pd,2014-09-01,2023-06-30,3225
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_pd,2023-07-08,2023-07-11,4
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_pd,2023-07-16,2024-06-30,351
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_sd,2014-07-01,2014-08-27,58
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_sd,2014-09-01,2015-08-25,359
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_sd,2015-08-27,2023-06-30,2865
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_sd,2023-07-08,2023-07-11,4
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_sd,2023-07-16,2024-06-30,351
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,2014-07-01,2016-09-14,807
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,2016-09-20,2016-09-26,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,2016-09-30,2016-09-30,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,2016-10-09,2022-09-17,2170
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,2022-09-23,2022-09-29,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,2022-11-01,2023-09-29,333
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,2023-10-02,2024-06-30,273
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,2014-07-01,2016-09-14,807
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,2016-09-20,2016-09-26,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,2016-09-30,2016-09-30,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,2016-10-09,2022-09-17,2170
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,2022-09-23,2022-09-29,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,2022-11-01,2023-09-29,333
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,2023-10-02,2024-06-30,273
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2014-07-01,2014-09-20,82
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2014-09-23,2014-09-26,4
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2014-09-30,2016-09-14,716
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2016-09-22,2016-09-26,5
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2016-09-30,2016-09-30,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2016-10-11,2016-10-17,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2016-10-25,2017-10-02,343
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2017-10-10,2017-10-13,4
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2017-10-16,2018-10-08,358
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2018-10-16,2022-09-17,1433
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2022-11-01,2023-09-28,332
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,2023-10-03,2024-06-30,272
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2014-07-01,2014-08-31,62
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2014-09-02,2014-09-20,19
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2014-09-23,2014-09-26,4
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2014-09-30,2016-09-14,716
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2016-09-22,2016-09-26,5
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2016-09-30,2016-09-30,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2016-10-11,2016-10-17,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2016-10-25,2017-10-02,343
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2017-10-10,2017-10-13,4
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2017-10-16,2018-10-08,358
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2018-10-16,2022-09-17,1433
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2022-11-01,2023-09-28,332
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,2023-10-03,2024-06-30,272
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_pd,2014-07-01,2016-09-14,807
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_pd,2016-09-20,2016-09-30,11
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_pd,2016-10-09,2022-09-17,2170
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_pd,2022-09-23,2022-09-29,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_pd,2022-11-01,2024-06-30,608
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_sd,2014-07-01,2016-09-14,807
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_sd,2016-09-20,2016-09-30,11
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_sd,2016-10-09,2022-09-17,2170
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_sd,2022-09-23,2022-09-29,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_sd,2022-11-01,2024-06-30,608
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,2014-07-01,2016-09-14,807
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,2016-09-22,2016-09-30,9
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,2016-10-11,2016-10-17,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,2016-10-25,2017-10-02,343
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,2017-10-10,2018-10-08,364
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,2018-10-16,2022-09-17,1433
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,2022-11-01,2024-06-30,608
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2014-07-01,2016-09-14,807
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2016-09-22,2016-09-30,9
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2016-10-11,2016-10-17,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2016-10-25,2017-10-02,343
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2017-10-10,2018-10-08,364
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2018-10-16,2022-09-17,1433
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2022-11-01,2023-09-28,332
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,2023-10-03,2024-06-30,272
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_pd,2014-07-01,2022-10-07,3021
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_pd,2022-11-03,2024-06-30,606
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2014-07-01,2016-09-14,807
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2016-09-20,2016-09-27,8
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2016-09-30,2016-09-30,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2016-10-08,2022-09-18,2172
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2022-09-23,2022-09-29,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2022-10-07,2022-10-07,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2022-11-03,2022-11-09,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2022-11-16,2023-09-29,318
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,2023-10-02,2024-06-30,273
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_pd,2014-07-01,2016-09-30,823
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_pd,2016-10-11,2022-09-27,2178
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_pd,2022-11-03,2024-06-30,606
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2014-07-01,2014-09-20,82
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2014-09-23,2016-09-14,723
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2016-09-22,2016-09-26,5
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2016-09-30,2016-09-30,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2016-10-11,2016-10-18,8
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2016-10-25,2017-10-05,346
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2017-10-10,2018-10-09,365
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2018-10-13,2022-09-17,1436
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2022-09-27,2022-09-27,1
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2022-11-03,2022-11-09,7
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2022-11-16,2023-09-28,317
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,2023-10-03,2024-06-30,272
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2014-07-01,2014-11-30,153
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2015-04-06,2015-05-12,37
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2015-05-19,2015-11-30,196
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2015-12-02,2016-02-20,81
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2016-04-20,2016-04-27,8
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2016-05-04,2016-11-30,211
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2017-05-18,2017-05-22,5
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2017-06-01,2017-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2018-06-01,2018-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2019-06-01,2019-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2019-12-03,2019-12-10,8
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2020-01-12,2020-01-24,13
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2020-01-28,2020-01-28,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2020-02-12,2020-02-14,3
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2020-04-10,2020-04-10,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2020-04-29,2020-05-23,25
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2020-05-27,2020-05-28,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2020-06-01,2020-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2021-06-01,2021-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2022-04-25,2022-11-30,220
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2023-06-01,2023-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2024-02-08,2024-02-15,8
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_a,2024-05-31,2024-06-30,31
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2014-07-01,2014-11-30,153
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2015-05-26,2015-11-30,189
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2015-12-02,2016-02-20,81
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2016-05-10,2016-05-28,19
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2016-06-01,2016-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2017-06-01,2017-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2018-06-01,2018-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2019-06-01,2019-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2020-04-10,2020-04-10,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2020-05-06,2020-05-07,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2020-05-27,2020-05-28,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2020-06-01,2020-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2021-06-01,2021-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2022-05-14,2022-05-19,6
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2022-06-01,2022-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2023-06-01,2023-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2024-02-08,2024-02-15,8
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_P,2024-06-01,2024-06-30,30
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2014-07-01,2014-11-30,153
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2015-05-26,2015-11-30,189
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2015-12-02,2016-02-20,81
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2016-05-10,2016-05-28,19
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2016-06-01,2016-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2017-06-01,2017-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2018-06-01,2018-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2019-06-01,2019-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2020-04-10,2020-04-10,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2020-05-06,2020-05-07,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2020-05-27,2020-05-28,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2020-06-01,2020-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2021-06-01,2021-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2022-05-07,2022-05-26,20
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2022-06-01,2022-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2023-06-01,2023-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2024-02-08,2024-02-15,8
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_b_S,2024-06-01,2024-06-30,30
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2014-07-01,2014-11-30,153
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2015-05-26,2015-11-30,189
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2015-12-02,2016-02-20,81
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2016-05-10,2016-05-28,19
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2016-06-01,2016-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2017-06-01,2017-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2018-06-01,2018-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2019-06-01,2019-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2020-04-10,2020-04-10,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2020-05-06,2020-05-07,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2020-05-27,2020-05-28,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2020-06-01,2020-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2021-06-01,2021-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2022-05-14,2022-05-19,6
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2022-06-01,2022-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2023-06-01,2023-11-30,183
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2024-02-08,2024-02-15,8
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF1_c,2024-06-01,2024-06-30,30
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2014-07-01,2014-07-30,30
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2014-08-10,2014-10-06,58
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2014-12-01,2015-10-27,331
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2015-11-04,2016-10-03,335
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2016-11-04,2017-09-01,302
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2017-09-09,2017-09-22,14
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2017-09-26,2017-10-23,28
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2017-11-30,2018-09-11,286
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2018-09-30,2018-10-02,3
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2018-10-16,2019-09-14,334
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2019-09-25,2020-09-14,356
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2020-09-24,2021-09-13,355
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2021-09-29,2021-10-18,20
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2021-11-09,2021-11-13,5
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2021-12-01,2022-09-27,301
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2022-09-29,2022-10-01,3
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2022-10-13,2022-11-13,32
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2022-12-01,2023-06-07,189
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2023-06-09,2023-07-10,32
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2023-09-26,2023-09-26,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2023-10-06,2023-10-16,11
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_a,2023-12-01,2024-06-30,213
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2014-07-01,2014-07-29,29
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2014-08-12,2014-09-14,34
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2014-12-01,2015-09-29,303
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2015-10-02,2015-10-04,3
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2015-10-07,2015-10-08,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2015-10-11,2015-10-26,16
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2015-11-05,2015-11-23,19
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2015-12-01,2016-09-18,293
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2016-11-10,2016-11-17,8
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2016-11-20,2016-11-22,3
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2016-12-01,2017-06-11,193
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2017-07-15,2017-07-20,6
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2017-07-26,2017-07-29,4
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2017-08-02,2017-08-06,5
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2017-09-10,2017-09-11,2
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2017-12-01,2018-08-27,270
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2018-12-01,2019-09-12,286
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2019-09-26,2019-09-26,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2019-12-01,2020-07-27,240
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2020-11-15,2020-11-18,4
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2020-11-26,2020-11-26,1
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2020-12-01,2021-05-31,182
NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,BF2_b,2021-06-12,2021-06-22,11
