scenario,gauge,pu,State,SWSDLName,ewr,waterYear,startDate,endDate,eventDuration,eventLength,Multigauge
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2018,2019-04-11,2019-05-08,28,28,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2018,2019-05-11,2019-05-11,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2018,2019-05-20,2019-05-22,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2019-12-01,2020-02-13,75,75,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-02-20,2020-02-28,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-03-05,2020-03-14,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-04-02,2020-04-02,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-04-04,2020-04-04,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-04-06,2020-04-14,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-04-26,2020-04-27,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-04-30,2020-04-30,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-05-02,2020-05-10,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-05-17,2020-05-18,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2019,2020-05-21,2020-05-31,11,11,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2020,2020-12-01,2021-04-11,132,132,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2020,2021-04-15,2021-04-15,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2020,2021-04-20,2021-05-05,16,16,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2020,2021-05-11,2021-05-31,21,21,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2021-12-01,2021-12-10,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2021-12-15,2022-01-21,38,38,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-01-29,2022-02-10,13,13,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-02-12,2022-02-12,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-02-16,2022-03-10,23,23,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-03-15,2022-03-15,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-03-17,2022-03-25,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-04-02,2022-04-13,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-04-17,2022-05-05,19,19,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2021,2022-05-07,2022-05-31,25,25,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2022-12-01,2023-02-06,68,68,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2023-02-08,2023-03-05,26,26,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2023-03-08,2023-03-12,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2023-03-14,2023-03-22,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2023-03-26,2023-04-10,16,16,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2023-04-12,2023-05-21,40,40,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2023-05-26,2023-05-26,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2022,2023-05-28,2023-05-31,4,4,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2023,2023-12-01,2024-04-18,140,140,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2023,2024-04-22,2024-05-08,17,17,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_a,2023,2024-05-11,2024-05-31,21,21,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2014,2014-12-01,2015-03-29,119,119,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2014,2015-04-01,2015-04-06,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2014,2015-04-11,2015-04-11,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2014,2015-04-13,2015-04-18,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2014,2015-05-16,2015-05-27,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2015,2015-12-01,2016-03-05,96,96,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2015,2016-03-07,2016-04-05,30,30,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2015,2016-04-17,2016-04-28,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2015,2016-04-30,2016-05-01,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2015,2016-05-03,2016-05-20,18,18,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2015,2016-05-26,2016-05-29,4,4,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2016,2016-12-01,2016-12-06,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2016,2016-12-08,2016-12-17,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2016,2016-12-19,2016-12-21,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2016,2016-12-23,2017-05-31,160,160,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2017,2017-12-01,2018-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2018,2018-12-01,2018-12-07,7,7,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2018,2018-12-30,2019-03-28,89,89,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2018,2019-03-31,2019-05-31,62,62,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2019,2019-12-01,2020-05-31,183,183,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2020,2020-12-01,2021-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2021,2021-12-01,2022-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2022,2022-12-01,2023-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_P,2023,2023-12-01,2024-05-31,183,183,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2014,2014-12-01,2015-03-28,118,118,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2014,2015-04-03,2015-04-04,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2014,2015-05-16,2015-05-26,11,11,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2015-12-01,2015-12-18,18,18,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2015-12-20,2015-12-21,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2015-12-23,2015-12-23,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2015-12-26,2015-12-29,4,4,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2015-12-31,2016-01-12,13,13,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-01-14,2016-01-17,4,4,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-01-23,2016-01-30,8,8,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-02-01,2016-02-08,8,8,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-02-11,2016-02-12,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-02-19,2016-02-20,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-02-22,2016-03-05,13,13,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-03-08,2016-04-02,26,26,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-04-17,2016-04-19,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-04-24,2016-04-25,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-05-04,2016-05-15,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-05-17,2016-05-17,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2015,2016-05-26,2016-05-26,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2016,2016-12-01,2016-12-06,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2016,2016-12-08,2016-12-14,7,7,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2016,2016-12-23,2017-01-06,15,15,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2016,2017-01-10,2017-01-10,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2016,2017-01-14,2017-05-31,138,138,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2017,2017-12-01,2018-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2018,2018-12-01,2018-12-07,7,7,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2018,2018-12-30,2019-03-28,89,89,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2018,2019-04-01,2019-05-31,61,61,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2019,2019-12-01,2020-05-31,183,183,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2020,2020-12-01,2021-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2021,2021-12-01,2022-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2022,2022-12-01,2023-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_b_S,2023,2023-12-01,2024-05-31,183,183,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2014,2014-12-01,2015-04-23,144,144,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2014,2015-04-25,2015-04-25,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2014,2015-05-01,2015-05-06,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2014,2015-05-11,2015-05-11,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2014,2015-05-15,2015-05-28,14,14,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2014,2015-05-30,2015-05-31,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2015,2015-12-01,2016-04-07,129,129,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2015,2016-04-09,2016-04-10,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2015,2016-04-12,2016-05-31,50,50,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2016,2016-12-01,2017-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2017,2017-12-01,2018-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2018,2018-12-01,2018-12-07,7,7,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2018,2018-12-30,2019-05-31,153,153,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2019,2019-12-01,2020-05-31,183,183,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2020,2020-12-01,2021-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2021,2021-12-01,2022-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2022,2022-12-01,2023-05-31,182,182,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF1_c,2023,2023-12-01,2024-05-31,183,183,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2014,2014-08-03,2014-08-13,11,11,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2014,2014-09-25,2014-10-27,33,33,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2014,2014-11-01,2014-11-04,4,4,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2014,2014-11-14,2014-11-29,16,16,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2015,2015-08-31,2015-09-06,7,7,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2015,2015-10-31,2015-11-07,8,8,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2016,2016-07-25,2016-07-28,4,4,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2016,2016-08-03,2016-08-07,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2016,2016-09-04,2016-09-05,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2016,2016-09-12,2016-11-07,57,57,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2017,2017-06-29,2017-07-14,16,16,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2017,2017-08-10,2017-09-13,35,35,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2017,2017-11-17,2017-11-30,14,14,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2018,2018-09-15,2018-10-03,19,19,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2018,2018-10-11,2018-10-20,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2019,2019-09-18,2019-09-28,11,11,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2020,2020-07-14,2020-07-16,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2020,2020-08-10,2020-08-21,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2020,2020-08-25,2020-08-29,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2020,2020-09-18,2020-09-27,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2020,2020-10-13,2020-10-14,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-09-05,2021-09-05,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-09-09,2021-09-09,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-09-17,2021-09-26,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-09-28,2021-10-10,13,13,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-10-14,2021-10-17,4,4,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-10-20,2021-10-20,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-10-23,2021-10-23,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-10-30,2021-11-12,14,14,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-11-18,2021-11-18,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-11-20,2021-11-20,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2021,2021-11-26,2021-11-28,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2022,2022-08-15,2022-08-19,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2022,2022-08-24,2022-08-24,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2022,2022-08-26,2022-08-28,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2022,2022-09-01,2022-09-06,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2022,2022-09-10,2022-11-30,82,82,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-06-08,2023-06-16,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-06-23,2023-07-05,13,13,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-07-09,2023-09-04,58,58,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-09-16,2023-09-27,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-10-01,2023-10-12,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-10-20,2023-10-21,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-10-25,2023-10-26,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-11-03,2023-11-13,11,11,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-11-15,2023-11-19,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_a,2023,2023-11-22,2023-11-30,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2014,2014-07-01,2014-07-02,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2014,2014-07-12,2014-08-30,50,50,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2014,2014-09-02,2014-09-02,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2014,2014-09-06,2014-09-11,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2014,2014-09-21,2014-11-30,71,71,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2015,2015-08-30,2015-09-10,12,12,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2015,2015-10-17,2015-10-18,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2015,2015-10-31,2015-11-09,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-07-11,2016-07-11,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-07-13,2016-07-15,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-07-24,2016-08-10,18,18,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-08-25,2016-08-29,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-09-03,2016-09-08,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-09-12,2016-11-13,63,63,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-11-23,2016-11-24,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2016,2016-11-26,2016-11-30,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2017,2017-06-18,2017-10-11,116,116,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2017,2017-10-13,2017-10-26,14,14,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2017,2017-10-28,2017-11-30,34,34,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2018,2018-06-01,2018-07-03,33,33,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2018,2018-07-05,2018-07-06,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2018,2018-07-12,2018-07-12,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2018,2018-08-27,2018-08-27,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2018,2018-09-04,2018-10-29,56,56,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2018,2018-10-31,2018-11-13,14,14,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2018,2018-11-21,2018-11-30,10,10,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2019,2019-09-17,2019-11-30,75,75,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2020,2020-06-10,2020-06-18,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2020,2020-06-20,2020-07-02,13,13,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2020,2020-07-04,2020-07-06,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2020,2020-07-11,2020-11-18,131,131,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2021,2021-06-03,2021-06-20,18,18,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2021,2021-06-26,2021-07-01,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2021,2021-07-04,2021-07-05,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2021,2021-07-14,2021-11-30,140,140,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2022,2022-07-26,2022-07-28,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2022,2022-07-30,2022-11-30,124,124,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2023,2023-06-01,2023-11-30,183,183,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2024,2024-06-01,2024-06-01,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_b,2024,2024-06-11,2024-06-30,20,20,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2014,2014-07-01,2014-07-05,5,5,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2014,2014-07-11,2014-11-30,143,143,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-07-01,2015-07-03,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-07-08,2015-07-13,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-07-15,2015-09-15,63,63,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-09-24,2015-10-02,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-10-04,2015-10-09,6,6,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-10-12,2015-10-20,9,9,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-10-22,2015-10-24,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2015,2015-10-31,2015-11-14,15,15,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2016,2016-06-11,2016-06-11,1,1,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2016,2016-06-17,2016-06-18,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2016,2016-06-22,2016-07-08,17,17,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2016,2016-07-10,2016-11-30,144,144,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2017,2017-06-01,2017-06-02,2,2,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2017,2017-06-06,2017-06-08,3,3,
NCCMA_flow,406202,Campaspe River at Reach 4,VIC,Campaspe,BF2_c,2017,2017-06-17,2017-11-30,167,167,
