Scenario,Gauge,PlanningUnit,State,SWSDLName,EwrCode,Multigauge,EventYears,Frequency,TargetFrequency,AchievementCount,AchievementPerYear,EventCount,EventCountAll,EventsPerYear,EventsPerYearAll,AverageEventLength,ThresholdDays,MaxInterEventYears,NoDataDays,TotalDays
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_pd,,2.0,20,40,4.0,0.4,4.0,6.0,0.4,0.6,9.166666666666666,55.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_P_sd,,2.0,20,40,4.0,0.4,4.0,6.0,0.4,0.6,9.166666666666666,55.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_pd,,4.0,40,40,6.0,0.6,6.0,12.0,0.6,1.2,8.083333333333334,97.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F5_S_sd,,5.0,50,40,7.0,0.7,7.0,12.0,0.7,1.2,8.083333333333334,97.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_pd,,1.0,10,20,1.0,0.1,1.0,8.0,0.1,0.8,7.375,59.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_P_sd,,3.0,30,20,8.0,0.8,8.0,8.0,0.8,0.8,7.375,59.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_pd,,2.0,20,20,2.0,0.2,2.0,11.0,0.2,1.1,8.181818181818182,90.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,LF1_S_sd,,6.0,60,20,11.0,1.1,11.0,11.0,1.1,1.1,8.181818181818182,90.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,BF1_a,,1.0,10,70,1.0,0.1,1.0,55.0,0.1,5.5,20.618181818181817,1134.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,BF1_c,,4.0,40,100,4.0,0.4,4.0,60.0,0.4,6.0,25.666666666666668,1540.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,BF2_P,,0.0,0,100,0.0,0.0,0.0,57.0,0.0,5.181818181818182,16.0,912.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,BF2_S,,4.0,36,100,4.0,0.36363636363636365,4.0,22.0,0.36363636363636365,2.0,74.81818181818181,1646.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F1_P_pd,,4.0,40,100,10.0,1.0,10.0,27.0,1.0,2.7,4.222222222222222,114.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F1_P_sd,,6.0,60,100,15.0,1.5,15.0,27.0,1.5,2.7,4.222222222222222,114.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F1_S_pd,,10.0,100,100,20.0,2.0,20.0,32.0,2.0,3.2,17.59375,563.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F1_S_sd,,10.0,100,100,21.0,2.1,21.0,32.0,2.1,3.2,17.59375,563.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F2_P_pd,,4.0,40,100,4.0,0.4,12.0,36.0,1.2,3.6,4.055555555555555,146.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F2_P_sd,,4.0,40,100,6.0,0.6,18.0,36.0,1.8,3.6,4.055555555555555,146.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F2_S_pd,,5.0,50,100,6.0,0.6,17.0,29.0,1.7,2.9,19.689655172413794,571.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,F2_S_sd,,5.0,50,100,6.0,0.6,17.0,29.0,1.7,2.9,19.689655172413794,571.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,LF1,,1.0,10,0,1.0,0.1,1.0,6.0,0.1,0.6,3.0,18.0,4,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,LF2_P_pd,,2.0,20,0,2.0,0.2,2.0,3.0,0.2,0.3,20.0,60.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,LF2_P_sd,,2.0,20,0,2.0,0.2,2.0,3.0,0.2,0.3,20.0,60.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,LF2_S_pd,,2.0,20,0,2.0,0.2,2.0,7.0,0.2,0.7,11.714285714285714,82.0,0,0.0,3653.0
NCCMA_flow_v1,407224,Loddon River: Mid Loddon River System at Reach 4a,VIC,Loddon,LF2_S_sd,,3.0,30,0,3.0,0.3,3.0,7.0,0.3,0.7,11.714285714285714,82.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BF1_a_P,,6.0,60,70,6.0,0.6,6.0,22.0,0.6,2.2,81.72727272727273,1798.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BF1_a_S,,6.0,60,70,6.0,0.6,6.0,15.0,0.6,1.5,121.13333333333334,1817.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BF1_c,,10.0,100,100,10.0,1.0,10.0,10.0,1.0,1.0,182.3,1823.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BF2_a_P,,3.0,27,70,3.0,0.2727272727272727,3.0,21.0,0.2727272727272727,1.9090909090909092,76.95238095238095,1616.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BF2_a_S,,3.0,27,70,3.0,0.2727272727272727,3.0,27.0,0.2727272727272727,2.4545454545454546,61.55555555555556,1662.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BF2_c,,3.0,27,100,3.0,0.2727272727272727,3.0,27.0,0.2727272727272727,2.4545454545454546,63.44444444444444,1713.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BK1_pd,,1.0,10,0,1.0,0.1,1.0,1.0,0.1,0.1,3.0,3.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,BK1_sd,,1.0,10,0,1.0,0.1,1.0,1.0,0.1,0.1,3.0,3.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F1_a_P,,6.0,60,70,6.0,0.6,6.0,22.0,0.6,2.2,7.2272727272727275,1798.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F1_a_S,,6.0,60,70,6.0,0.6,6.0,15.0,0.6,1.5,8.153846153846153,1817.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F1_c,,10.0,100,100,10.0,1.0,10.0,10.0,1.0,1.0,14.391304347826088,1823.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_P_pd,,7.0,70,70,9.0,0.9,25.0,33.0,2.5,3.3,19.848484848484848,655.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_P_sd,,8.0,80,70,12.0,1.2,29.0,33.0,2.9,3.3,19.848484848484848,655.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,,7.0,70,70,9.0,0.9,22.0,29.0,2.2,2.9,24.413793103448278,708.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,,7.0,70,70,10.0,1.0,25.0,29.0,2.5,2.9,24.413793103448278,708.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,,5.0,50,100,10.0,1.0,28.0,32.0,2.8,3.2,25.375,812.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,,5.0,50,100,12.0,1.2,30.0,32.0,3.0,3.2,25.375,812.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_P_pd,,1.0,10,70,1.0,0.1,1.0,2.0,0.1,0.2,1.5,3.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_P_sd,,2.0,20,70,2.0,0.2,2.0,2.0,0.2,0.2,1.5,3.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_pd,,2.0,20,70,2.0,0.2,2.0,5.0,0.2,0.5,6.4,32.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_sd,,3.0,30,70,5.0,0.5,5.0,5.0,0.5,0.5,6.4,32.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,,2.0,20,70,5.0,0.5,5.0,5.0,0.5,0.5,19.0,95.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,,2.0,20,70,5.0,0.5,5.0,5.0,0.5,0.5,19.0,95.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,,7.0,70,70,9.0,0.9,9.0,9.0,0.9,0.9,15.88888888888889,143.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,,7.0,70,70,9.0,0.9,9.0,9.0,0.9,0.9,15.88888888888889,143.0,3,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_pd,,2.0,20,40,4.0,0.4,4.0,5.0,0.4,0.5,19.0,95.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,,2.0,20,40,5.0,0.5,5.0,5.0,0.5,0.5,19.0,95.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,,6.0,60,40,7.0,0.7,7.0,9.0,0.7,0.9,15.88888888888889,143.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,,6.0,60,40,8.0,0.8,8.0,9.0,0.8,0.9,15.88888888888889,143.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_pd,,2.0,20,20,2.0,0.2,2.0,7.0,0.2,0.7,8.428571428571429,59.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,,2.0,20,20,7.0,0.7,7.0,7.0,0.7,0.7,8.428571428571429,59.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_pd,,2.0,20,20,3.0,0.3,3.0,5.0,0.3,0.5,14.8,74.0,0,0.0,3653.0
NCCMA_flow_v1,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,,2.0,20,20,5.0,0.5,5.0,5.0,0.5,0.5,14.8,74.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_P,,3.0,30,70,3.0,0.3,3.0,18.0,0.3,1.8,92.94444444444444,1673.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,,6.0,60,70,6.0,0.6,6.0,13.0,0.6,1.3,136.07692307692307,1769.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,,8.0,80,100,8.0,0.8,8.0,11.0,0.8,1.1,161.63636363636363,1778.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,,0.0,0,70,0.0,0.0,0.0,32.0,0.0,2.909090909090909,14.25,456.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,,0.0,0,70,0.0,0.0,0.0,37.0,0.0,3.3636363636363638,19.43243243243243,719.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,,1.0,9,100,1.0,0.09090909090909091,1.0,31.0,0.09090909090909091,2.8181818181818183,36.0,1116.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BK1_pd,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BK1_sd,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,,3.0,30,70,3.0,0.3,3.0,18.0,0.3,1.8,16.541666666666668,1673.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,,8.0,80,100,8.0,0.8,8.0,11.0,0.8,1.1,31.45,1778.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_a_pd,,6.0,60,70,8.0,0.8,22.0,25.0,2.2,2.5,16.68,417.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_a_sd,,6.0,60,70,8.0,0.8,23.0,25.0,2.3,2.5,16.68,417.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_c_pd,,6.0,60,100,7.0,0.7,18.0,20.0,1.8,2.0,27.1,542.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F2_c_sd,,6.0,60,100,7.0,0.7,20.0,20.0,2.0,2.0,27.1,542.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_P_pd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_P_sd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_S_pd,,1.0,10,70,1.0,0.1,1.0,1.0,0.1,0.1,2.0,2.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F3_a_S_sd,,1.0,10,70,1.0,0.1,1.0,1.0,0.1,0.1,2.0,2.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_P_pd,,1.0,10,70,2.0,0.2,2.0,2.0,0.2,0.2,5.0,10.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_P_sd,,1.0,10,70,2.0,0.2,2.0,2.0,0.2,0.2,5.0,10.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_S_pd,,3.0,30,70,5.0,0.5,5.0,5.0,0.5,0.5,7.4,37.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F4_a_S_sd,,3.0,30,70,5.0,0.5,5.0,5.0,0.5,0.5,7.4,37.0,3,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_P_pd,,1.0,10,40,1.0,0.1,1.0,2.0,0.1,0.2,5.0,10.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_P_sd,,1.0,10,40,2.0,0.2,2.0,2.0,0.2,0.2,5.0,10.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_S_pd,,3.0,30,40,4.0,0.4,4.0,5.0,0.4,0.5,7.4,37.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F5_S_sd,,3.0,30,40,4.0,0.4,4.0,5.0,0.4,0.5,7.4,37.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,LF1_pd,,0.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3653.0
NCCMA_flow_v1,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,LF1_sd,,0.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,BF1_a,,0.0,0,70,0.0,0.0,0.0,44.0,0.0,4.4,13.386363636363637,589.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,BF1_c_P,,0.0,0,100,0.0,0.0,0.0,40.0,0.0,4.0,26.55,1062.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,BF1_c_S,,1.0,10,100,1.0,0.1,1.0,41.0,0.1,4.1,31.78048780487805,1303.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,BF2_a,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,BF2_c,,0.0,0,100,0.0,0.0,0.0,14.0,0.0,1.2727272727272727,31.428571428571427,440.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,F1_a,,0.0,0,70,0.0,0.0,0.0,44.0,0.0,4.4,0.0,589.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,F1_c,,0.0,0,100,0.0,0.0,0.0,40.0,0.0,4.0,0.0,1062.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,F2_a,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,F2_c,,0.0,0,100,0.0,0.0,0.0,14.0,0.0,1.2727272727272727,0.0,440.0,0,266.0,3653.0
NCCMA_flow_v1,407249,Birchs Creek Reach 2,VIC,Loddon,LF1_a,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,266.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,BF1_a,,1.0,10,70,1.0,0.1,1.0,18.0,0.1,1.8,31.27777777777778,563.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,BF1_c,,3.0,30,100,3.0,0.3,3.0,6.0,0.3,0.6,116.66666666666667,700.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,BF2_P,,1.0,9,100,1.0,0.09090909090909091,1.0,9.0,0.09090909090909091,0.8181818181818182,65.22222222222223,587.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,BF2_S,,2.0,18,100,2.0,0.18181818181818182,2.0,6.0,0.18181818181818182,0.5454545454545454,101.33333333333333,608.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F1_P_pd,,4.0,40,100,7.0,0.7,7.0,11.0,0.7,1.1,10.363636363636363,114.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F1_P_sd,,4.0,40,100,9.0,0.9,9.0,11.0,0.9,1.1,10.363636363636363,114.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F1_S_pd,,4.0,40,100,7.0,0.7,7.0,11.0,0.7,1.1,25.727272727272727,283.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F1_S_sd,,4.0,40,100,7.0,0.7,7.0,11.0,0.7,1.1,25.727272727272727,283.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F2_P_pd,,3.0,30,100,3.0,0.3,8.0,11.0,0.8,1.1,19.272727272727273,212.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F2_P_sd,,3.0,30,100,3.0,0.3,8.0,11.0,0.8,1.1,19.272727272727273,212.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F2_S_pd,,2.0,20,100,3.0,0.3,8.0,9.0,0.8,0.9,31.11111111111111,280.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,F2_S_sd,,3.0,30,100,4.0,0.4,9.0,9.0,0.9,0.9,31.11111111111111,280.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,LF1,,2.0,20,0,2.0,0.2,2.0,3.0,0.2,0.3,9.333333333333334,28.0,4,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,LF2_P_pd,,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.4,3.0,12.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,LF2_P_sd,,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.4,3.0,12.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,LF2_S_pd,,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0.3,8.0,24.0,0,2332.0,3653.0
NCCMA_flow_v1,407260,Loddon River: Mid Loddon River System at Reach 4c,VIC,Loddon,LF2_S_sd,,3.0,30,0,3.0,0.3,3.0,3.0,0.3,0.3,8.0,24.0,0,2332.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,BF1_a,,0.0,0,70,0.0,0.0,0.0,26.0,0.0,2.6,4.576923076923077,119.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,BF2_a,,0.0,0,70,0.0,0.0,0.0,2.0,0.0,0.2,5.0,10.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,BF3_a,,0.0,0,70,0.0,0.0,0.0,9.0,0.0,0.8181818181818182,10.88888888888889,98.0,3,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,BF3_c,,0.0,0,100,0.0,0.0,0.0,10.0,0.0,0.9090909090909091,11.0,110.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,F1_a,,0.0,0,100,0.0,0.0,0.0,26.0,0.0,2.6,2.2,119.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,F1_c,,1.0,10,100,1.0,0.1,2.0,5.0,0.2,0.5,2.2,11.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,F2_a_P,,2.0,18,70,5.0,0.45454545454545453,5.0,6.0,0.45454545454545453,0.5454545454545454,10.833333333333334,65.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,F2_a_S,,2.0,18,70,5.0,0.45454545454545453,5.0,7.0,0.45454545454545453,0.6363636363636364,9.714285714285714,68.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S1,VIC,Loddon,F2_c,,4.0,36,100,9.0,0.8181818181818182,9.0,9.0,0.8181818181818182,0.8181818181818182,10.444444444444445,94.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,BF1_a,,0.0,0,70,0.0,0.0,0.0,26.0,0.0,2.6,4.576923076923077,119.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,BF1_c,,0.0,0,100,0.0,0.0,0.0,54.0,0.0,5.4,8.055555555555555,435.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,BF2_a,,0.0,0,70,0.0,0.0,0.0,2.0,0.0,0.2,3.5,7.0,0,0.0,3653.0
